SERIES,NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,METHOD,CITATION,CONTRIBUTOR,DOCUMENT_CITATION,CODE_LINK
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1984,369,-99,-99,-99,-99,0.764,0.233,0.003,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1985,152,-99,-99,-99,-99,0.77,0.224,0.007,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1986,97,-99,-99,-99,-99,0.33,0.66,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1987,161,-99,-99,-99,-99,0.391,0.609,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1988,366,-99,-99,-99,-99,0.016,0.973,0.011,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1989,205,-99,-99,-99,-99,0.805,0.19,0.005,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1990,124,-99,-99,-99,-99,0.331,0.669,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1991,67,-99,-99,-99,-99,0.851,0.149,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1992,132,-99,-99,-99,-99,0.379,0.621,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1993,105,-99,-99,-99,-99,0.2,0.6,0.2,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1994,283,-99,-99,-99,-99,0.735,0.265,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1995,219,-99,-99,-99,-99,0.795,0.183,0.023,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1996,32,-99,-99,-99,-99,0.75,0.25,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1997,124,-99,-99,-99,-99,0.379,0.621,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1998,223,-99,-99,-99,-99,0.251,0.583,0.166,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,1999,401,-99,-99,-99,-99,0.858,0.142,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,2000,147,-99,-99,-99,-99,0.333,0.401,0.265,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,31,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge fall,Big White Salmon River Fall (Tule) Chinook,Big White Salmon R.,3.1.3,Chinook salmon,Fall,White Salmon River,2001,1668,-99,-99,-99,-99,0.775,0.201,0.017,0.006,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (1965-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge spring,Big White Salmon River Spring Chinook,Big White Salmon R.,3.3.1,Chinook salmon,Spring,White Salmon River,2013,88,0.17,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2013-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge spring,Big White Salmon River Spring Chinook,Big White Salmon R.,3.3.1,Chinook salmon,Spring,White Salmon River,2014,217,0.097,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2013-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge spring,Big White Salmon River Spring Chinook,Big White Salmon R.,3.3.1,Chinook salmon,Spring,White Salmon River,2018,82,0.11,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2013-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge spring,Big White Salmon River Spring Chinook,Big White Salmon R.,3.3.1,Chinook salmon,Spring,White Salmon River,2016,54,0.111,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2013-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge spring,Big White Salmon River Spring Chinook,Big White Salmon R.,3.3.1,Chinook salmon,Spring,White Salmon River,2017,15,0.333,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2013-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,32,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Gorge spring,Big White Salmon River Spring Chinook,Big White Salmon R.,3.3.1,Chinook salmon,Spring,White Salmon River,2015,94,0.16,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2013-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Washington Department of Fish and Wildlife,,
LCchinook2020,4,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Clackamas River,Clackamas R.,2.1.5,Chinook salmon,Fall,Clackamas River,2018,709,0.949,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2012-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Oregon Department of Fish and Wildlife,,
LCchinook2020,4,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Clackamas River,Clackamas R.,2.1.5,Chinook salmon,Fall,Clackamas River,2012,321,0.187,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2012-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Oregon Department of Fish and Wildlife,,
LCchinook2020,4,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Clackamas River,Clackamas R.,2.1.5,Chinook salmon,Fall,Clackamas River,2013,422,0.924,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2012-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Oregon Department of Fish and Wildlife,,
LCchinook2020,4,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Clackamas River,Clackamas R.,2.1.5,Chinook salmon,Fall,Clackamas River,2014,183,0.694,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2012-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Oregon Department of Fish and Wildlife,,
LCchinook2020,4,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,Clackamas River,Clackamas R.,2.1.5,Chinook salmon,Fall,Clackamas River,2015,308,0.623,-99,-99,-99,-99,-99,-99,-99,-99,Survey,"Lower Columbia River Chinook Natural Origin Spawner Abundance Dataset (2012-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",Oregon Department of Fish and Wildlife,,
